house_name,location,bedroom_count,bathroom_count,carport_count,price,land_area,building_area,jarak_ke_kota_km
Jual Rumah Siap Huni Batununggal Estate Buah Batu,"Batununggal, Bandung",3,2,1,2700000000,140,120,3.71253599
"Rumah Minimalis Bangunan 2 lantai di Batununggal, Bandung","Batununggal, Bandung",3,3,1,6000000000,300,180,3.71253599
Dijual Cepat Rumah Baru Lux Minimalis Batununggal,"Batununggal, Bandung",3,4,2,3500000000,180,220,3.71253599
Rumah Baru Minimalis 2 Lantai Dalam Komplek,"Batununggal, Bandung",4,3,2,3950000000,180,202,3.71253599
Jual Rumah BARU 2 Lantai di Komplek Batununggal Indah Bandung,"Batununggal, Bandung",3,3,1,3800000000,220,260,3.71253599
"Rumah 2 Lantai Dalam Cluster Aman Dekat Batununggal, Bandung","Batununggal, Bandung",5,3,1,1320000000,112,140,3.71253599
RUMAH KEMBAR MAS,"Batununggal, Bandung",3,2,2,2600000000,240,130,3.71253599
"Murah Rumah Lux Murah Komplek Batununggal Abadi, Bandung","Batununggal, Bandung",4,4,0,6000000000,240,245,3.71253599
Rumah Tinggal Sangat Terawat Dengan Kualitas Bangunan Prima di Batununggal Cocok Untuk Tinggal Sekaligus Home Industri,"Batununggal, Bandung",8,5,2,7250000000,300,750,3.71253599
Jual Rumah 1 Lantai Nyaman,"Batununggal, Bandung",4,3,2,3500000000,239,250,3.71253599
Rumah cantik full furnished siap huni di Batununggal Estate,"Batununggal, Bandung",4,4,1,5950000000,225,350,3.71253599
Dijual Rumah Bagus Baru Murah di Batununggal Bandung,"Batununggal, Bandung",4,4,0,4650000000,200,270,3.71253599
Rumah Strategis Untuk Kantor Dll di Mainroad Jl.terate Bandung,"Batununggal, Bandung",5,4,8,12500000000,780,500,3.71253599
Dijual Rumah Komp Sutra Graha Dekat Batununggal Bandung,"Batununggal, Bandung",6,3,1,1300000000,112,140,3.71253599
Rumah Bagus di komplek Batununggal akses tol Buah batu SHM ,"Batununggal, Bandung",3,4,1,3800000000,220,250,3.71253599
"Di jual Rumah Bagus Unfurnished SHM di Batununggal, Bandung","Batununggal, Bandung",4,4,1,3000000000,258,206,3.71253599
Rumah Nyaman Siap Huni di Batu Indah Batununggal Bandung,"Batununggal, Bandung",4,3,1,2700000000,254,268,3.71253599
Jarang Ada Rumah Ideal Batununggal Bandung ,"Batununggal, Bandung",3,2,0,1850000000,126,108,3.71253599
"Rumah Minimalis Bagus Harga Sangat Murah di Batununggal, Bandung","Batununggal, Bandung",4,3,2,3600000000,200,208,3.71253599
"Rumah Baru Dijual Modern Minimalis di Batununggal Indah, Bandung","Batununggal, Bandung",4,4,2,4650000000,200,270,3.71253599
"Rumah Minimalis Paling Murah di Komplek Batununggal, Bandung","Batununggal, Bandung",3,2,2,1950000000,126,108,3.71253599
"Rumah Minimalis Bagus 2 Lantai Dan SHM di Batununggal, Bandung","Batununggal, Bandung",4,3,1,5100000000,240,375,3.71253599
Rumah dan Ruang Usaha Hoek di Mainroad Jl Leuwi Sari Raya Bandung,"Bojongloa Kidul, Bandung",3,3,1,3050000000,157,165,5.193800646
Dijual Rumah Bagus Siap Huni Terawat Lokasi Strategis di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",5,3,1,2700000000,210,267,5.193800646
Dijual Rumah Luxury di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",4,4,2,14000000000,400,535,5.193800646
Rumah Murah Siap Huni Dekat Komplek Muara ,"Bojongloa Kidul, Bandung",5,4,2,3300000000,325,250,5.193800646
Dijual Cepat Rumah Terawat di Singgasana Pradana Cluster Exclusive Bandung,"Bojongloa Kidul, Bandung",5,3,3,5000000000,325,350,5.193800646
"Rumah Siap Huni di Singgasana Pradana, Cluster Premium","Bojongloa Kidul, Bandung",4,3,2,4300000000,160,240,5.193800646
Murah Komplek Cluster Siap Huni Sayap Kopo Sauyunan,"Bojongloa Kidul, Bandung",2,1,1,1290000000,111,65,5.193800646
Dijual Rumah Siap Huni Di Komplek Mekarwangi Kota Bandung,"Bojongloa Kidul, Bandung",2,2,0,1850000000,120,100,5.193800646
"Rumah Nyaman Dijual Cepat Siap Huni di Leuwi Anyar, Bandung","Bojongloa Kidul, Bandung",5,5,2,1350000000,165,150,5.193800646
"Rumah Lux Eksklusif Baru di Komplek Singasana Pradana , Bandung","Bojongloa Kidul, Bandung",4,3,2,4300000000,160,240,5.193800646
Dijual Rumah Full Renov Minimalis Modern Singgasana Pradana,"Bojongloa Kidul, Bandung",6,4,1,4990000000,200,375,5.193800646
"Bikin Betah Nih Rumahnya Lux Minimalis Siap Huni di Komplek Singgasana Pradana, 15 Menit Ke Tol Mohamad Toha","Bojongloa Kidul, Bandung",5,4,3,4150000000,157,250,5.193800646
"Rumah Nyaman Bagus SHM di Komplek Singasana Pradana, Bandung","Bojongloa Kidul, Bandung",4,3,1,3000000000,200,150,5.193800646
"Rumah Bagus 2 Lantai SHM di Komplek Singasana Pradana , Bandung","Bojongloa Kidul, Bandung",4,4,2,3700000000,160,230,5.193800646
Rumah Murah Harga Njop Strategis SHM di Kopo Imanuel Bandung,"Bojongloa Kidul, Bandung",6,4,2,5500000000,328,400,5.193800646
"Rumah 2 Lantai Baru HGB di Komplek Mekarwangi , Bandung","Bojongloa Kidul, Bandung",4,3,2,3050000000,116,168,5.193800646
RUMAH SINGGASANA PRADANA Bangunan Lux Lokasi Favorit,"Bojongloa Kidul, Bandung",5,3,1,4500000000,200,300,5.193800646
Jual Asal Laku Rumah Mewah 2 lantai sayap jalan Peta,"Bojongloa Kidul, Bandung",4,3,2,3970000000,270,290,5.193800646
Turun Harga lagi Rumah Lux 2 Lantai di komplek Leuwisari SHM,"Bojongloa Kidul, Bandung",4,3,2,3900000000,270,290,5.193800646
"Rumah nyaman siap huni di Leuwisari, Bandung","Bojongloa Kidul, Bandung",4,3,1,1650000000,178,150,5.193800646
Jarang ada Rumah baru 2 Lantai di Mekar wangi bandung,"Bojongloa Kidul, Bandung",4,3,2,2600000000,150,185,5.193800646
Rumah Leuwi Sari Hoek,"Bojongloa Kidul, Bandung",3,3,2,2250000000,116,117,5.193800646
Rumah Hitung Tanah Saja di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,2750000000,238,110,5.193800646
Dijual Rumah Singgasana Pradana,"Bojongloa Kidul, Bandung",3,2,1,3300000000,178,130,5.193800646
For Sale Rumah Terawat @Singgasana,"Bojongloa Kidul, Bandung",3,2,1,2800000000,180,120,5.193800646
Dijual Rumah Singgasana,"Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246,5.193800646
Rumah Nyaman Siap Huni di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,2,2,5500000000,240,180,5.193800646
Rumah Baru Renov Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,2,3,5500000000,240,180,5.193800646
Rumah Dijual Singgasana Pradana Bandung Siap Huni,"Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246,5.193800646
Dijual Rumah di Komplek Singgasana 2 Lantai Bagus! harga Nego !,"Bojongloa Kidul, Bandung",5,4,2,11000000000,300,550,5.193800646
Rumah Siap Huni Di Komplek Taman Cibaduyut Ref.03482,"Bojongloa Kidul, Bandung",2,2,0,500000000,60,50,5.193800646
Rumah Dijual Singgasana Pradana Bandung Siap Huni,"Bojongloa Kidul, Bandung",0,0,2,3400000000,141,246,5.193800646
Rumah Cantik Nyaman di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246,5.193800646
"Dijual Rumah Hunian Nyaman 2 Lantai Lokasi Stretegis Singgasana Pradana, Bandung","Bojongloa Kidul, Bandung",4,3,2,4250000000,160,240,5.193800646
 Rumah Semi Furnished Bagus Siap Huni  di Singgasana Pradana,"Bojongloa Kidul, Bandung",3,2,3,5000000000,240,180,5.193800646
"Dijual Rumah Hunian Nyaman Dan Terawat Lokasi di Singgasana Pradana, Bandung","Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246,5.193800646
Dijual Rumah Lux Siap Huni di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3250000000,180,146,5.193800646
Dijual Rumah Mewah Modern di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3800000000,180,180,5.193800646
Rumah Terawat Sategis Siap Huni di Komplek Muara Sari Bandung,"Bojongloa Kidul, Bandung",4,3,2,1900000000,157,145,5.193800646
Dijual Rumah Bagus Nyaman Asri di Mekar Raharja Bandung,"Bojongloa Kidul, Bandung",4,3,1,2650000000,125,155,5.193800646
"Bikin Betah Nih Rumahnya Lux Minimalis Siap Huni di Komplek Singgasana Pradana, 15 Menit Ke Tol Mohamad Toha","Bojongloa Kidul, Bandung",5,4,0,4150000000,157,250,5.193800646
"Dijual Rumah Baru Tengah Kota Bandung di Cluster Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,2,0,1550000000,72,70,5.193800646
"Dijual Rumah Baru 2 Lantai Tengah Kota Bandung Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,1750000000,80,101,5.193800646
"Dijual Rumah Baru Huk 2 Lantai Tengah Kota Di Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,2250000000,117,116,5.193800646
"Dijual Rumah Baru Tengah Kota Bandung di Cluster Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,2,0,1550000000,72,70,5.193800646
"Dijual Rumah Baru 2 Lantai Tengah Kota Bandung Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,1750000000,80,101,5.193800646
"Dijual Rumah Baru Huk 2 Lantai Tengah Kota Di Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,2250000000,117,116,5.193800646
" Rumah Baru Bagus  di Singgasana Pradana, Bojongloa Kidul","Bojongloa Kidul, Bandung",4,3,2,3450000000,148,203,5.193800646
Dijual Rumah Super Murah Harga Njop di Muara Sari Bandung,"Bojongloa Kidul, Bandung",4,3,0,1550000000,200,130,5.193800646
Rumah Baru Minimalis di Lewi Sari Bandung,"Bojongloa Kidul, Bandung",3,2,0,1500000000,72,40,5.193800646
Dijual Rumah Mewah Siap Huni di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",4,3,0,11700000000,275,314,5.193800646
Rumah Siap Huni Terawat Nyaman di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3200000000,200,240,5.193800646
Rumah Siap Huni Terawat Lokasi Bagus di Leuwisari Bandung,"Bojongloa Kidul, Bandung",5,3,0,2700000000,320,205,5.193800646
 Rumah Bagus Terawat Nyaman Dan Aman di Komplek Leuwisari ,"Bojongloa Kidul, Bandung",4,3,1,3990000000,270,290,5.193800646
Rumah Siap Huni Semi Furnished di Leuwi Panjang Bandung,"Bojongloa Kidul, Bandung",5,6,2,5500000000,400,236,5.193800646
Rumah 2 Lantai Premium Strategis di Komplek Leuwisari Bandung,"Bojongloa Kidul, Bandung",4,3,1,4400000000,270,290,5.193800646
Jarang Ada Rumah 2 Lantai di Area Singgasana Darma Bandung,"Bojongloa Kidul, Bandung",5,3,2,7770000000,400,500,5.193800646
"Dijual Rumah Hunian Nyaman 2 Lantai Semi Furnished Lokasi di Komplek Singgasana Pradana, Bandung","Bojongloa Kidul, Bandung",3,3,1,3800000000,180,180,5.193800646
Rumah Baru 100 Exclusive One Gate System di Singgasana Bandung,"Bojongloa Kidul, Bandung",4,3,0,3650000000,148,207,5.193800646
Rumah dijual dekat terminal leuwipanjang dekat pasar leuwipanjang,"Bojongloa Kidul, Bandung",3,2,1,1300000000,70,80,5.193800646
Rumah di jual dekat terminal leuwipanjang bandung dekat kantor kelurahan situsaer,"Bojongloa Kidul, Bandung",4,2,1,900000000,182,170,5.193800646
Nego Sampai Jadi Rumah Leuwisari. ,"Bojongloa Kidul, Bandung",7,3,2,10000000000,681,812,5.193800646
Rumah di Singgasana 2 Lantai Hadap Barat,"Bojongloa Kidul, Bandung",4,4,2,14000000000,400,535,5.193800646
Rumah di Singgasana 2 Lantai Hadap Timur,"Bojongloa Kidul, Bandung",4,3,1,4500000000,200,300,5.193800646
Dijual Rumah Super Murah Harga Njop di Muara Sari Bandung,"Bojongloa Kidul, Bandung",4,3,0,1550000000,200,130,5.193800646
Di Jual Rumah Besar Bersih Di Jl Leuwisari,"Bojongloa Kidul, Bandung",5,3,0,2700000000,320,200,5.193800646
Di jual cepat rumah di jln Leuwisari ,"Bojongloa Kidul, Bandung",5,3,0,2700000000,320,200,5.193800646
Rumah Luxury Cantik Dan Elegant di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",5,3,3,5600000000,325,300,5.193800646
Rumah di Singgasana Cluster Depan Sudah Renovasi,"Bojongloa Kidul, Bandung",3,3,3,4600000000,258,220,5.193800646
"RUMAH MEGAH 2 LT DI KOMPLEK MUARA DEKAT  PUSAT KOTA, PERKANTORAN","Bojongloa Kidul, Bandung",3,2,1,4000000000,240,300,5.193800646
Dijual Rumah Terawat Murah di Jalan Leuwisari Bandung,"Bojongloa Kidul, Bandung",3,2,0,1650000000,178,150,5.193800646
Rumah di Singgasana Pradana 2 Lantai Baru,"Bojongloa Kidul, Bandung",5,3,0,7000000000,312,350,5.193800646
Rumah di Singgasana Pradana 2 Lantai SHGB,"Bojongloa Kidul, Bandung",4,4,0,4750000000,350,350,5.193800646
Rumah di Singgasana Pradana 2 Lantai Hadap Selatan,"Bojongloa Kidul, Bandung",3,3,3,9750000000,244,300,5.193800646
Dijual Rumah Luxury Murah di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",5,4,0,3750000000,145,300,5.193800646
Rumah 2 Lantai Harga Nego Tipis di Komplek Muara Kota Bandung,"Bojongloa Kidul, Bandung",6,4,2,2000000000,200,210,5.193800646
Rumah Murah Sangat Nyaman Siap Huni di Singgasana,"Bojongloa Kidul, Bandung",5,2,1,3600000000,147,370,5.193800646
Rumah Cantik 2 lantai di Singgasana Karangkamulyan,"Bojongloa Kidul, Bandung",4,3,2,3350000000,200,-250,5.193800646
Rumah Dijual Singgasana Pradana Bandung Cluster Favorit,"Bojongloa Kidul, Bandung",4,4,2,12500000000,400,550,5.193800646
Rumah Baru Minimalis di Mekar Mandiri Komplek Mekarwangi,"Bojongloa Kidul, Bandung",4,4,0,3900000000,146,252,5.193800646
Rumah Mewah jalan utama Singgasana Pradana ,"Bojongloa Kidul, Bandung",4,5,4,6900000000,286,525,5.193800646
Rumah di Mekarwangi Singgasana SHM,"Bojongloa Kidul, Bandung",3,2,1,4550000000,252,162,5.193800646
Rumah di Mekarwangi Singgasana 2 Lantai SHM,"Bojongloa Kidul, Bandung",3,2,1,3800000000,250,250,5.193800646
Jual Rumah Baru Modern Minimalis Siap Huni Mekar Wangi Bandung,"Bojongloa Kidul, Bandung",4,3,2,3050000000,116,168,5.193800646
Jarang ada! Jual Nego Rumah baru di Taman Mekar Abadi,"Bojongloa Kidul, Bandung",4,3,2,2600000000,150,185,5.193800646
Dijual Rumah Leuwi Sari Hoek,"Bojongloa Kidul, Bandung",3,3,2,2250000000,116,117,5.193800646
Rumah Dijual 2 Lantai di Moh. Toha Bandung,"Bojongloa Kidul, Bandung",4,2,2,2000000000,214,160,5.193800646
Rumah baru furnish di Dekat terminal Leuwipanjang,"Bojongloa Kidul, Bandung",3,3,2,2250000000,116,117,5.193800646
Jual Rumah Minimalis Karasak Bandung,"Bojongloa Kidul, Bandung",2,2,1,1000000000,94,120,5.193800646
Dijual Rumah Lama Siap Huni Murah Di Komplek Mekarwangi Singgasana Bandung,"Bojongloa Kidul, Bandung",5,3,1,2700000000,210,267,5.193800646
Dijual Rumah Modern Minimalis di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3800000000,180,180,5.193800646
Dijual Rumah di Singgasana Kuta Kencana ,"Bojongloa Kidul, Bandung",4,3,1,11700000000,275,314,5.193800646
Dijual Rumah Baru Modern Nyaman Tengah Kota di Leuwisari,"Bojongloa Kidul, Bandung",3,2,1,1200000000,55,83,5.193800646
"Turun Harga Dijual Rumah di Singgasana Kuta Kencana, Bandung","Bojongloa Kidul, Bandung",4,3,0,11000000000,275,314,5.193800646
Rumah Dijual Singgasana Pradana Bandung Baru Minimalis,"Bojongloa Kidul, Bandung",0,0,3,3950000000,145,300,5.193800646
"Rumah 1,5 Lantai Minimalis di Leuwi Sari Bandung","Bojongloa Kidul, Bandung",3,3,3,5350000000,411,276,5.193800646
Di jual rumah satu lantai lokasi di Jln Cibaduyut lama SHM Bagus,"Bojongloa Kidul, Bandung",5,3,1,2300000000,270,171,5.193800646
Rumah di Singgasana 2 Lantai SHM Bagus,"Bojongloa Kidul, Bandung",4,3,2,4500000000,200,300,5.193800646
Rumah di Mekarwangi 2 Lantai SHM Bagus,"Bojongloa Kidul, Bandung",4,3,2,3800000000,220,280,5.193800646
Rumah di Singgasana Pradana 2 Lantai SHM Baru,"Bojongloa Kidul, Bandung",4,3,2,4500000000,160,240,5.193800646
"Rumah minimalis siap huni lt206/200 hrg1,65m di Margahayu SoekarnoHata","Buah Batu, Bandung",5,4,2,1650000000,206,200,5.260994555
Rumah Margahayu Raya Soetta Murah 385jt Jarang Ada Kota Bandung,"Buah Batu, Bandung",2,1,1,385000000,69,40,5.260994555
Turun Harga! One Gate dkt Batununggal Buah Batu,"Buah Batu, Bandung",4,2,1,1290000000,112,140,5.260994555
Rumah Suryamas Residence,"Buah Batu, Bandung",3,3,0,2200000000,113,180,5.260994555
Rumah Siap Huni Furnish Nyaman di Buah Batu Regency Bandung,"Buah Batu, Bandung",5,4,0,4000000000,230,160,5.260994555
Rumah Dan Murah Sayap Buahbatu Dalam Komplek Yang Sangat Asri Daerah Martanegara Turangga Bandung,"Buah Batu, Bandung",4,3,2,2650000000,166,260,5.260994555
Rumah Minimalis Nyaman Terawat Dijual Cepat Harga Murah Di Cluster Buah Batu Bandung,"Buah Batu, Bandung",2,1,1,650000000,97,60,5.260994555
Dijual Rumah Baru Dalam Komplek Desain Minimalis Daerah Martanegara Buahbatu Bandung,"Buah Batu, Bandung",4,3,2,2400000000,120,200,5.260994555
Dijual Rumah Baru Dalam Komplek Desain Minimalis Daerah Martanegara Buahbatu Bandung,"Buah Batu, Bandung",3,3,2,2300000000,120,200,5.260994555
Dijual Rumah Baru Dalam Komplek Desain Minimalis Daerah Martanegara Buahbatu Bandung,"Buah Batu, Bandung",3,3,2,2200000000,120,200,5.260994555
Dijual Rumah Cantik Langsung Huni di Buahbatu Bandung,"Buah Batu, Bandung",6,4,1,3300000000,204,350,5.260994555
Dijual Rumah Buah Batu Regency Semi Furnish,"Buah Batu, Bandung",3,3,2,1650000000,105,112,5.260994555
"Komp. Margahayu Raya, Buahbatu, Kota Bandung. Rumah Siap Huni 1 Lantai Soekarno Hatta","Buah Batu, Bandung",2,1,1,825000000,140,94,5.260994555
Rumah siap huni ada kolam renang di pasirluyu buah batu,"Buah Batu, Bandung",6,6,2,6000000000,265,330,5.260994555
Rumah di Gland Ciwastra Park Bandung Derwati Buahbatu,"Buah Batu, Bandung",2,1,1,600000000,72,36,5.260994555
"Rumah Baru Hadap Timur di Margahayu Raya, Bandung","Buah Batu, Bandung",2,1,2,690000000,72,45,5.260994555
"Hitung Tanah Rumah Luas Pasirluyu, Lebar Muka 45 Meter","Buah Batu, Bandung",4,4,0,7500000000,702,300,5.260994555
Dijual Rumah Strategis Minimalis Harga bagus Jarang ada di podomoro park Bandung ,"Buah Batu, Bandung",3,2,1,2400000000,126,127,5.260994555
Rumah di buah batu Bandung dekat tol buah batu,"Buah Batu, Bandung",2,1,2,600000000,80,130,5.260994555
Rumah di buah batu Bandung dekat tol buah batu,"Buah Batu, Bandung",2,1,2,600000000,80,130,5.260994555
Harga Nego Rumah Lux 3 Lantai di Kancra Raya Buah batu SHM,"Buah Batu, Bandung",5,4,3,4850000000,220,500,5.260994555
"Murah Rumah Terawat Startegis Lodaya, Buahbatu, Bandung","Buah Batu, Bandung",7,4,4,15000000000,433,500,5.260994555
Rumah 2 Lt Dekat Stt Telkom Dan Podomoro,"Buah Batu, Bandung",2,2,1,587000000,83,45,5.260994555
Rumah Minimalis Modern DiBuah Batu Square,"Buah Batu, Bandung",3,3,2,2750000000,180,134,5.260994555
Hotel Budget Termurah di Kota Bandung Timur Langsung Untung 5 Miliar ,"Buah Batu, Bandung",50,50,0,23000000000,1000,1700,5.260994555
Rumah Lama Terawat Murah Jarang Ada Lokasi Buahbatu Bandung,"Buah Batu, Bandung",6,3,1,1800000000,350,245,5.260994555
RUMAH 2LANTAI FULL FURNISH SHM DI NILEM BUAHBATU KOTA BANDUNG,"Buah Batu, Bandung",4,4,2,1500000000,95,90,5.260994555
Dijual Rumah Komplek Kiara Sari Asri Buah Batu,"Buah Batu, Bandung",3,2,1,1700000000,89,171,5.260994555
Dijual Rumah Siap Hunia Komplek Kiara Sari Buah Batu,"Buah Batu, Bandung",4,3,2,1200000000,108,150,5.260994555
"Rumah Bagus Heritage SHM di Sayap Buah Batu , Bandung","Buah Batu, Bandung",4,3,10,27000000000,1205,350,5.260994555
" Rumah Shm - Sertifikat Hak Milik di Sayap Banteng, Buah Batu","Buah Batu, Bandung",3,2,2,8000000000,617,200,5.260994555
JUAL RUMAH BARU SEMI FURNISH di PODOMORO PARK BUAH BATU BANDUNG,"Buah Batu, Bandung",2,2,1,1600000000,58,66,5.260994555
Rumah lama mendekati NJOP di Sekelimus Buah batu dkt RS Mayapada,"Buah Batu, Bandung",3,2,1,999000000,145,100,5.260994555
Rumah  2 lantai Plus Furnish tengah kota di Nilem Buah batu SHM,"Buah Batu, Bandung",3,3,2,1500000000,90,100,5.260994555
Cherry Field Buahbatu Bandung - Bangunan Baru Minimalis Modern Siap Huni - Turun Harga Jual Cepat (Good Invest),"Buah Batu, Bandung",4,2,2,1650000000,105,160,5.260994555
Cherry Field Buahbatu Bandung - Bangunan Baru Baru 2 Lantai Siap Huni - Turun Harga Jual Cepat (Good Invest),"Buah Batu, Bandung",5,3,1,1750000000,162,175,5.260994555
Rumah 2 Lantai Siap Huni Kiara Sari Harga Menarik,"Buah Batu, Bandung",5,3,2,1200000000,108,150,5.260994555
Cepat Rumah Podomoro Buahbatu Bandung,"Buah Batu, Bandung",3,3,0,2400000000,127,126,5.260994555
Rumah untuk Tempat Usaha Pinggir Jalan dekat Tol Buahbatu,"Buah Batu, Bandung",5,5,3,3200000000,500,625,5.260994555
Rumah 2 Lantai Sudah Renovasi Dekat Tol Buahbatu,"Buah Batu, Bandung",4,3,1,3200000000,244,320,5.260994555
Good For Invest Rumah Mungil Minimalis Modern di Pesona Bali Buah Batu,"Buah Batu, Bandung",3,2,1,1100000000,120,70,5.260994555
Turun Harga Best Price Buah Batu Regency Bagus Baru Renov,"Buah Batu, Bandung",4,4,2,3350000000,303,287,5.260994555
"Rumah Nan Cantik Modern Minimalis Di Padmagriya Podomoro Park Buah Batu, Bandung","Buah Batu, Bandung",2,1,0,1400000000,66,36,5.260994555
Dijual Cepat Perumahan Sanggar Hurip Eds ,"Buah Batu, Bandung",4,3,1,1500000000,200,150,5.260994555
Rumah bagus siap huni daerah pusat kota,"Buah Batu, Bandung",3,3,4,6750000000,346,230,5.260994555
Dijual Rumah Bagus 2 Lantai Unfurnished Siap Huni di Buah Batu Bandung,"Buah Batu, Bandung",6,3,3,4000000000,200,350,5.260994555
Jl Cpt Rmh Siap Huni Mewah Di Buahbatu,"Buah Batu, Bandung",14,6,4,9500000000,784,666,5.260994555
"Rumah Baru Unfurnished SHM di Buah Batu, Bandung","Buah Batu, Bandung",2,1,1,760000000,100,80,5.260994555
Harga Nego Rumah Baru 2 Lantai di komplek Turangga Buah batu SHM,"Buah Batu, Bandung",4,3,2,2450000000,100,170,5.260994555
Turun Harga Rumah Bagus di komplek One Gate BKR Buah batu,"Buah Batu, Bandung",6,4,1,3000000000,204,350,5.260994555
Dijual Rumah Baru Strategis Minimalis di Buah Batu Bandung,"Buah Batu, Bandung",2,2,1,950000000,112,58,5.260994555
"Dijual rumah 2 Lantai Luas tanah. 294 m² . Kamar tidur 4, buah batu, dekat kampus institute seni","Buah Batu, Bandung",4,2,1,3500000000,294,300,5.260994555
"Rumah Murah Furnished Komplek Buah Batu Regency, Bandung Tengah","Buah Batu, Bandung",3,3,2,2000000000,119,150,5.260994555
