house_name,location,bedroom_count,bathroom_count,carport_count,price,land_area,building_area (m2)
Rumah 1 Lantai Bagus Terawat Siap Huni SHM Area Antapani Bandung ,"Antapani, Bandung",2,2,1,1300000000,112,100
Rumah 1 Lantai Furnished SHM Area Tanjungsari Antapani Bandung,"Antapani, Bandung",3,2,1,1200000000,112,100
Dijual Rumah di Tanjungsari Asri Resident Antapani Kota Bandung,"Antapani, Bandung",2,1,1,1800000000,130,80
Turun Harga Jual Cepat Rumah Hook Di Komplek Antapani Bandung ,"Antapani, Bandung",5,4,2,2600000000,308,150
Rumah Cantik dekat Griya Antapani Nyaman enak buat tinggal,"Antapani, Bandung",4,3,1,2400000000,230,200
Jual atau Sewa Rumah Murah 2 Lantai di Antapani Wetan Bandung,"Antapani, Bandung",3,2,1,700000000,70,100
DIJUAL RUMAH Industrial Siap Huni Cluster Antapani Kota Bandung,"Antapani, Bandung",3,3,2,1750000000,90,100
Dijual Butuh Cepat Rumah Bagus Di Cluster Antapani,"Antapani, Bandung",3,2,1,1100000000,150,120
Rumah paling murah di komplek Antapani city siap huni baru renov ,"Antapani, Bandung",2,1,1,799000000,72,55
"Rumah 2 Lantai Bagus Unfurnished SHM di Antapani, Bandung","Antapani, Bandung",5,4,1,1350000000,133,200
Dijual Cepat Rumah 2 Lantai Siap Huni Lingkungan Nyaman Dan Aman,"Antapani, Bandung",5,2,1,1100000000,90,150
Rumah Hunian Modern Nyaman Lokasi Antapani Pinggir Jalan Utama,"Antapani, Bandung",4,4,3,4400000000,305,281
"Dijual Rumah 2 Lantai di Komplek Paradise Regency Antapani, Bandung","Antapani, Bandung",3,2,2,1350000000,86,83
Best Deal Banget Rumah Terawat Bangunan 2 Lantai di Komplek Nan Nyaman Bougenville Antapani,"Antapani, Bandung",5,3,2,2950000000,280,320
"Dijual Rumah Baru, Melrose Residence Antapani Bandung","Antapani, Bandung",3,2,1,1340000000,93,90
Rumah 2 Lantai Cluster Siap Huni dekat Puri Dago Antapani,"Antapani, Bandung",3,2,2,1300000000,86,83
Rumah Keren Maksimal. Suasana Nyaman Lokasi Strategis Di Antapani,"Antapani, Bandung",5,3,3,1950000000,173,240
Exclusive Rumah Siap Di Tempati Lokasi Primadona Area Antapani,"Antapani, Bandung",6,3,7,4000000000,400,450
"Dijual Rumah Bagus di .komp. Atlas, Terusan Jakarta, Antapani. Rumah Dan Kost2an Di Bandung Timur, Kota Bandung","Antapani, Bandung",15,8,2,6250000000,500,560
Dijamin Termurah! Dibawah NJOP! Rumah Hoek Halaman Luas di Antapani Cocok Untuk Rumah Kos,"Antapani, Bandung",4,3,2,2050000000,476,250
JUAL RUMAH ANTAPANI 400JUTAAN JARANG ADA SUDAH MURAH ,"Antapani, Bandung",3,1,1,480000000,60,65
Dijual BU Rumah Di Bawah Harga Pasar Antapani Bandung ,"Antapani, Bandung",3,2,1,849000000,104,90
Banting Harga Rumah Dalam Cluster Antapani City Mas Kota Bandung ,"Antapani, Bandung",3,1,1,785000000,72,55
BEST INVEST!! KOST FULL OCCUPANCY INCOME BAGUS ANTAPANI-KIARACONDONG ,"Antapani, Bandung",10,10,0,1450000000,112,200
Rumah di Setra dago 2 Lantai SHM Bagus hadap Selatan harga murah,"Antapani, Bandung",3,2,1,1440000000,140,150
Dijual Rumah Siap Huni di Tanjung Sari Asri Resident Antapani,"Antapani, Bandung",4,3,2,2500000000,126,144
Dijual Rumah Murah di Komplek The Mansion Antapani Kota Abandung,"Antapani, Bandung",3,2,1,1250000000,144,275
"Dijual Rumah Minimalis, Komp Setra Dago Antapani, Bandung ","Antapani, Bandung",4,3,0,1850000000,151,120
Jl. Gresik Antapani .,"Antapani, Bandung",5,2,1,995000000,120,150
Dijual Rumah Cantik Hook Kawasan Komplek Puri Dago Antapani ,"Antapani, Bandung",5,3,1,2750000000,237,160
Rumah Bata Bagus Enakeun di Komplek Antapani,"Antapani, Bandung",4,3,1,2400000000,230,197
Dijual Rumah Antapani Strategis Akses 2 Mobil SHM,"Antapani, Bandung",3,2,1,1350000000,112,100
Jual Cpt Rmh Siap Huni Jl. Kuningan Antapani Bandung,"Antapani, Bandung",2,1,1,650000000,60,55
Rumah Bagus Murah di Antapani turun harga lagi,"Antapani, Bandung",5,4,2,2600000000,308,150
Rumah Bagus Komplek Jalan Ahmad Yani Antapani Bandung,"Antapani, Bandung",4,3,1,5000000000,360,192
Rumah baru siap huni di cibodas antapani,"Antapani, Bandung",3,3,1,1200000000,96,144
RUMAH BAGUS TERAWAT SIAP HUNI DI ANTAPANI,"Antapani, Bandung",4,3,2,935000000,140,100
Rumah minimalis 3 Lantai Bagus Semi Furnished antapani,"Antapani, Bandung",4,2,1,1220000000,72,180
Rumah 2 Lantai di Paradise Regency Siap Huni,"Antapani, Bandung",3,2,2,1300000000,86,83
Rumah Siap Huni di Anatapani Kota Bandung SHM,"Antapani, Bandung",4,3,2,2250000000,476,250
ANTAPANI RUMAH SIAP HUNI FUL FURNIS KALI JATI BANDUNG,"Antapani, Bandung",3,2,1,1650000000,145,100
DIJUAL RUMAH MEWAH DI ANTAPANI KOTA BANDUNG DEKAT GRIYA ANTAPANI,"Antapani, Bandung",3,2,2,975000000,90,100
Rumah baru siap huni di cibodas antapani,"Antapani, Bandung",3,3,1,1200000000,96,144
RUMAH BAGUS TERAWAT SIAP HUNI DI ANTAPANI,"Antapani, Bandung",4,3,2,935000000,140,100
Rumah minimalis 3 Lantai Bagus Semi Furnished antapani,"Antapani, Bandung",4,2,1,1220000000,72,180
Rumah 2 Lantai di Paradise Regency Siap Huni,"Antapani, Bandung",3,2,2,1300000000,86,83
Rumah Siap Huni di Anatapani Kota Bandung SHM,"Antapani, Bandung",4,3,2,2250000000,476,250
ANTAPANI RUMAH SIAP HUNI FUL FURNIS KALI JATI BANDUNG,"Antapani, Bandung",3,2,1,1650000000,145,100
DIJUAL RUMAH MEWAH DI ANTAPANI KOTA BANDUNG DEKAT GRIYA ANTAPANI,"Antapani, Bandung",3,2,2,975000000,90,100
"Rumah 2 Lantai di Jl. Banjarsari Antapani, Bandung","Antapani, Bandung",3,3,2,1350000000,80,100
Jual Cepat Rumah Siap Huni Di Antapani Kota Bandung,"Antapani, Bandung",2,1,1,650000000,60,55
Rumah siap huni di setra dago antapani 2 lantai,"Antapani, Bandung",3,3,1,1400000000,90,88
Rumah Antapani Tanjungsari,"Antapani, Bandung",3,2,1,1200000000,128,100
Dijual Rumah Minimalis 2 lantai Full Furnished di Antapani,"Antapani, Bandung",5,3,2,1600000000,111,152
"Rumah 2 Lantai Bagus Unfurnished SHM di Antapani, Bandung","Antapani, Bandung",5,2,2,1600000000,187,100
"Dijual Rumah Bagus Unfurnished SHM di Antapani, Bandung","Antapani, Bandung",2,1,1,1300000000,96,45
Dijual Rumah Terusan Jakarta Antapani ,"Antapani, Bandung",4,2,0,6000000000,260,195
Dijual cepat BU rumah super murah dalam komplek antapani,"Antapani, Bandung",3,2,1,850000000,104,90
Rumah Murah Minimalis Siap Huni di Cluster Antapani Bandung Kota,"Antapani, Bandung",2,2,1,780000000,97,68
Rumah Murah Minimalis Siap Huni di Cluster Antapani Bandung,"Antapani, Bandung",2,2,1,780000000,97,68
Rumah siap huni di komplek puri dago antapani,"Antapani, Bandung",4,3,1,1450000000,121,78
"di Jalan Antapani Bandung, Bandung Harga Bersahabat","Antapani, Bandung",3,2,0,1300000000,86,84
Rumah di Jl. Terusan sekolah  kiaracondong 2 Lantai SHM Bagus Selatan,"Antapani, Bandung",5,2,1,1250000000,140,148
DIJUAL RUMAH BAGUS SIAP HUNI STRATEGIS ANTAPANI,"Antapani, Bandung",3,2,0,1400000000,135,200
Rumah Kpr Dp 5 Juta Data Dibantu Di Ciwastra Gedebage Buahbatu,"Antapani, Bandung",2,1,1,830000000,95,45
Dijual Rumah Menarik di Komplek Kalijati Antapani ,"Antapani, Bandung",3,2,1,1650000000,144,120
Rumah Bersih Terawat Dalam Cluster Exclusive di Cisaranten Kulon Arcamanik Bandung,"Arcamanik, Bandung",3,2,0,985000000,107,70
JUAL MURAH! RUMAH ARCAMANIK ENDAH LOKASI DEPAN,"Arcamanik, Bandung",3,2,1,1070000000,176,150
Murah Rumah Di Komplek Grand Panoramic Pasir Impun Arcamanik Ujung Berung Kota Bandung,"Arcamanik, Bandung",4,3,1,1700000000,160,150
"Rumah SHM Lokasi Strategis di Cisaranten Kulon, Arcamanik, Bandung","Arcamanik, Bandung",4,3,1,1600000000,150,250
Di jual rumah keren bisa di pake usaha di Cisaranten arcamanik,"Arcamanik, Bandung",5,3,0,1100000000,105,175
Mendesak Rumah Dalam Komplek Arcamanik Antapani Dibawah Njop,"Arcamanik, Bandung",3,2,0,1070000000,176,140
Rumah murah siap huni di Golf Arcamanik SHM,"Arcamanik, Bandung",3,2,1,650000000,107,90
Rumah Golf di Arcamanik bandung timur 2 Lantai SHM Bagus,"Arcamanik, Bandung",3,2,0,1790000000,128,200
Rumah Minimalis 2 Lt Komplek Cisaranten Arcamanik Kota Bandung,"Arcamanik, Bandung",4,4,0,1450000000,114,200
"cepat Rumah murah Arcamanik Endah Golf Garden Resident Dkt Antapani,Jarang ada Tanah luas 300m,rumah kokoh siap huni bagus cantik 2 Lt harga Nego,Termurah Arcamanik ada taman belakang","Arcamanik, Bandung",4,4,1,2850000000,300,205
Rumah Bagus Arcamanik Dekat Sport Jabar Harga Menarik Jual Cepat,"Arcamanik, Bandung",3,3,1,2900000000,410,200
Rumah Scandinavian  Arcamanik Lokasi Bagus Ada View,"Arcamanik, Bandung",3,3,2,1150000000,96,135
Cepat Rumah Lokasi Strategis di Komplek Arcamanik,"Arcamanik, Bandung",3,2,1,1650000000,327,120
Dijual cepat rumah lt176/140 hrg1m An dibawah NJOP di Arcamanik Endah,"Arcamanik, Bandung",0,0,0,1070000000,176,144
Rumah baru di komplek pirus arcamanik bandung,"Arcamanik, Bandung",3,2,2,1150000000,100,135
"Rumah Dan Ruko Murah Terawat Arcamanik, Bandung","Arcamanik, Bandung",5,5,3,3150000000,424,500
"Dijual Cepat, Rumah Murah Komplek Arcamanik Endah, Lokasi Depan Dekat Sport Jabar","Arcamanik, Bandung",2,2,1,1110000000,176,120
"Rumah Desain Minimalis di Cisaranten Kulon, Bandung","Arcamanik, Bandung",4,3,2,1400000000,120,110
Desain Scandinavian Rumah di Cisaranten Kulon Arcamanik,"Arcamanik, Bandung",3,2,1,875000000,99,70
Rumah Baru 2 Lantai Cluster Cisaranten Arcamanik Kota Bandung,"Arcamanik, Bandung",3,3,0,990000000,117,110
Di  Rumah murah banting harga di Arcamanik Cisaranten endah,"Arcamanik, Bandung",4,3,2,810000000,120,150
Reposisi Harga Rumah Artistik Modern Di Arcamanik Endah,"Arcamanik, Bandung",3,3,2,2900000000,300,108
"Dijual Cepat, Rumah Siap Huni Bangunan 2 Lantai Full, Minimalis Siap Huni Arcamanik","Arcamanik, Bandung",4,4,2,1400000000,114,200
"Dijual Rumah Bagus di Daerah Cisaranten, Antapani ","Arcamanik, Bandung",4,3,0,1650000000,144,180
Rumah Mewah Istimewa 2 Lantai Di Gading Regency,"Arcamanik, Bandung",4,5,3,4250000000,311,420
"Dijual Rumah 2 Lantai Terawat Siap Huni Di Area Arcamanik,bandung","Arcamanik, Bandung",3,2,2,1790000000,128,200
Rumah 3 Lantai Full Furniture Siap Huni di Pinus Regency,"Arcamanik, Bandung",3,2,1,1490000000,120,170
"Rumah Bagus 2 Lantai Cisaranten Area Arcamanik, Bandung","Arcamanik, Bandung",3,2,1,875000000,60,100
Rumah Siap Huni dalam Komplek di Arcamanik Cisaranten ,"Arcamanik, Bandung",3,3,2,1350000000,146,115
Rumah Murah Siap Huni Komplek One Get di Cisaranten Arcamanik ,"Arcamanik, Bandung",2,1,1,670000000,92,92
Rumah Baru Di Dalam Komplek Cisaranten Arcamanik ,"Arcamanik, Bandung",3,3,1,1150000000,96,135
Rumah Siap Huni Dalam Komplek One Get Cisaranten Arcamanik ,"Arcamanik, Bandung",2,1,1,670000000,92,92
Rumah Baru 1 lantai 3 Kamar di Arcamanik Cisaranten Bandung,"Arcamanik, Bandung",3,2,1,830000000,93,70
Rumah Baru Minimalis di Cisaranten ARCAMANIK Bandung,"Arcamanik, Bandung",3,2,1,795000000,98,65
DIJUAL RUMAH FULL FURNISH Siap Huni Arcamanik Kota Bandung,"Arcamanik, Bandung",4,4,2,2800000000,220,180
Rumah Lux Terawat @ cluster dekat SOR Arcamanik,"Arcamanik, Bandung",4,5,2,4500000000,359,300
Arcamanik Bandung - Bangunan Baru Lux Siap Huni - Turun Harga Jual Cepat (Good Invest),"Arcamanik, Bandung",3,3,1,1540000000,120,118
Arcamanik Bandung - Bangunan Bagus Halaman Luas & Akses Jalan Bagus Siap Huni - Turun Harga Jual Cepat (Good Invest),"Arcamanik, Bandung",4,2,1,1250000000,200,150
Iluvia Cluster Rumah 2 Lt Syariah di Arcamanik Antapani Dkt Padasuka,"Arcamanik, Bandung",2,2,1,770000000,60,70
Dijual Rumah di Infiluxia Cluster Arcamanik Dkt Antapani Padasuka,"Arcamanik, Bandung",2,2,1,750000000,60,60
Rumah Murah Siap Huni Komplek One Get Cisaranten Kulon,"Arcamanik, Bandung",2,1,1,670000000,93,92
Dijual Rumah di Arcamanik di Bawah Harga Pasar,"Arcamanik, Bandung",3,2,2,2500000000,355,240
Rumah Baru Minimalis 2 Lantai di Cisaranten Arcamanik Bandung,"Arcamanik, Bandung",3,2,1,1250000000,100,155
Rumah 2 Lantai Nan Cakep Dg Lokasi Strategis di Arcamanik,"Arcamanik, Bandung",3,3,1,2500000000,200,200
"Rumah di jual di bawah njop,njop 1.8 M d jual 1.65 M arcamanik endah BU","Arcamanik, Bandung",3,2,2,1650000000,327,120
DIJUAL RUMAH Siap Huni Butuh Cepat Di Arcamanik Kota Bandung,"Arcamanik, Bandung",3,3,2,1600000000,122,160
DIJUAL RUMAH Minimalis Modern Siap Huni Antapani Kota Bandung,"Arcamanik, Bandung",5,4,2,1270000000,120,130
"Daerah Arcamanik, Cisaranten, Kodya Bandung","Arcamanik, Bandung",3,3,0,1350000000,100,133
"Dijual rumah bagus minimalis , arcamanik.dekat antapani, cicaheum","Arcamanik, Bandung",2,1,1,2500000000,180,120
"Dijual rumah 1 lantai, komplek taman melati,  pasir impun,  arcamanik,  bandung timur","Arcamanik, Bandung",4,3,2,1350000000,180,124
Dijual Rumah Townhouse dekat Golf Timur Arcamanik Full Furnish,"Arcamanik, Bandung",3,2,1,1270000000,115,120
Jual Mendesak Cisaranten Arcamanik 600jutaa Termurah Minggu Ini ,"Arcamanik, Bandung",2,1,1,679000000,100,50
Jual Rumah Arcamanik Sangat Luas Siap Huni Khusus Minggu Ini,"Arcamanik, Bandung",3,2,1,1120000000,176,140
"Rumah di Arcamanik Endah Peluasan Lt143, Asri Terawat ","Arcamanik, Bandung",2,2,2,1150000000,143,90
Jarang Ada Rumah 700 jutaan 4 kamar Arcamanik kota Bandung ,"Arcamanik, Bandung",4,3,1,794000000,118,150
Rumah Baru Minimalis Dekat Yomart Arcamanik Kota Bandung,"Arcamanik, Bandung",3,2,1,793000000,96,65
Banting Harga Rumah Di Komplek Arcamanik Endah Hitung Tanah,"Arcamanik, Bandung",3,2,2,1640000000,327,120
Dijual rumah siap huni di Jl.Sari Endah Arcamanik bandung ,"Arcamanik, Bandung",3,2,2,1500000000,110,100
Jual Cepat Rumah Siap Huni Arcamanik Bandung,"Arcamanik, Bandung",6,4,2,2800000000,240,200
Jl Cpt Rmh Siap Huni Guruminda Dekat Jl. Soekarno Hatta,"Arcamanik, Bandung",3,2,1,1300000000,152,125
Cisaranten kulon                       .,"Arcamanik, Bandung",6,3,2,1100000000,146,150
"Rumah Baru Siap Huni Di Cisaranten, Arcamanik Bandung","Arcamanik, Bandung",3,2,1,830000000,93,70
Rumah Baru 2 Lantai di Jual Cepat di Cluster Amanah Residen,"Arcamanik, Bandung",3,2,1,990000000,117,120
Dijual Rumah Desain Unik Cisaranten Kulon Arcamanik,"Arcamanik, Bandung",2,2,2,915000000,100,90
Rumah Murah Arcamanik Endah LT 327 Harga Dibawah NJOP,"Arcamanik, Bandung",3,2,1,1650000000,327,150
Rumah Murah Siap Huni di Cisaranten Arcamanik,"Arcamanik, Bandung",4,2,1,1100000000,120,200
Rumah plus usaha isi ulang di komplek arcamanik endah,"Arcamanik, Bandung",7,4,1,2000000000,144,250
Rumah Cantik Semi Furnished Pasir Impun Bandung view bagus,"Arcamanik, Bandung",4,4,1,1650000000,122,185
"Dijual Rumah Baru Di Cisaranteun, Arcamanik Bandung","Arcamanik, Bandung",2,1,0,585000000,64,40
"Rumah 2 Lantai Baru di Arcamanik Endah, Bandung","Arcamanik, Bandung",4,3,1,1990000000,136,160
Rumah Minimalis Modern Cisaranten Arcamanik Bandung,"Arcamanik, Bandung",3,2,1,795000000,98,65
Dijual Rumah Arcamanik Endah Bandung,"Arcamanik, Bandung",3,2,1,1300000000,120,120
Rumah modern minimalis 2 lantai Bandung Kota,"Arcamanik, Bandung",5,4,1,1850000000,130,170
Rumah Baru Minimalis Modern Arcamanik Bandung Harga Promo,"Arcamanik, Bandung",3,3,2,1170000000,95,135
"Rumah 2 Lantai Bagus Unfurnished SHM di Arcamanik, Bandung","Arcamanik, Bandung",3,3,0,2500000000,185,175
Rumah Baru Murah Dalam Komplek Arcamanik Cisaranten,"Arcamanik, Bandung",3,3,2,1150000000,96,135
Rumah baru 3 unit 2 lantai di arcamanik cisaranten dkt antapani,"Arcamanik, Bandung",3,2,1,945000000,103,75
Dijual cepat rumah baru di komplek Arcamanik ,"Arcamanik, Bandung",3,2,1,1150000000,96,135
"Rumah 2 Lantai Bagus Unfurnished SHM di Arcamanik, Bandung","Arcamanik, Bandung",3,3,1,1600000000,186,245
DIJUAL RUMAH KOTA BANDUNG Di Komplek Puri Dago Mas Antapani Dekat GRIYA Arcamanik,"Arcamanik, Bandung",2,1,1,1150000000,102,51
Rumah 2 Lantai di Cisaranten kulon SHM Bagus,"Arcamanik, Bandung",4,2,1,999000000,82,85
Rumah Baru Dekat Griya Arcamanik View Gunung ,"Arcamanik, Bandung",3,3,1,1150000000,96,135
Rumah Hook Siap Huni di Cluster Cisaranten Arcamanij,"Arcamanik, Bandung",3,2,2,1250000000,150,120
"RUMAH BARU 2 Lantai di Sembrani Residence, ARCAMANIK Dalam Kota Bandung","Arcamanik, Bandung",3,2,1,1400000000,111,110
RumahDi Komplek ARCAMANIK Bebas Banjir Dalam Kota Bandung ,"Arcamanik, Bandung",3,2,1,1600000000,176,154
CEPAT DIJUAL RUMAH JL GOLF MURAH DIBAWAH HARGA PASARAN,"Arcamanik, Bandung",3,2,1,1890000000,353,160
Rumah Murah Siap Huni di Arcamanik Bandung,"Arcamanik, Bandung",3,1,1,600000000,94,60
Jual Rumah Arcamanik jalan Golf Barat ,"Arcamanik, Bandung",3,1,1,2500000000,230,120
Dijual rumah di Cisaranten arcamanik harga nego,"Arcamanik, Bandung",2,2,1,1100000000,150,120
"Unik Rumah Full Renov Rasa Apartemen di Arcamanik, Bandung","Arcamanik, Bandung",1,1,1,1200000000,126,90
Rumah Asri Mainroad Jl Golf 2 Arcamanik dekat ke kota bandung,"Arcamanik, Bandung",4,2,0,1850000000,353,160
Rumah Minimalis Strategis Arcamanik Endah area Bisnis Antapani,"Arcamanik, Bandung",5,5,3,3150000000,424,280
"Dijual RUMAH TERAWAT 2 lantai di Cisaranten Kulon , Arcamanik","Arcamanik, Bandung",4,2,2,999000000,82,85
Rumah murah di komplek Arcamanik Endah dekat antapani,"Arcamanik, Bandung",3,2,1,1120000000,176,140
Promo Rumah Model Eropa Di Ciwastra Gedebage Bandung,"Arcamanik, Bandung",2,1,1,830000000,95,45
Dijual Cepat Rumah Di Cluster Dekat Griya Arcamanik Kota Bandung,"Arcamanik, Bandung",2,1,2,785000000,90,50
"Turun harga.    Jarang Ada Dijual Rumah Bagus 2 lantai lokasi hook di Jl. Golf Arcamanik, dekat Antapani, Sukamiskin, Jl. A. H. Nasution. ","Arcamanik, Bandung",3,2,1,1800000000,147,220
Komp. Griya Caraka Rumah Luas Di Cisaranten Arcamanik Bandung,"Arcamanik, Bandung",5,4,4,2800000000,397,300
Dijual Rumah Bagus Arcamanik 700 Juta An 2 Lantai Murah,"Arcamanik, Bandung",3,2,1,790000000,118,150
RUMAH MURAH HARGA NJOP DALAM KOMPLEK BESAR ARCAMANIK ,"Arcamanik, Bandung",2,1,1,1120000000,176,140
Jual Cepat! Rumah di Komplek Gempol Sari Indah Kota Bandung,"Bandung Kidul, Bandung",3,1,0,475000000,60,50
JUAL RUMAH 2 LANTAI di Komplek Jakapurwa Kujangsari - Bandung Kidul,"Bandung Kidul, Bandung",6,4,6,4000000000,560,300
Rumah Baru 2 Lantai Minimalis Modern Komplek Batu Indah Bandung,"Bandung Kidul, Bandung",3,2,2,2300000000,148,140
"Rumah 2 Lantai Sudah Renovasi di Griya Bandung Indah Dekat Summarecon, Bandung ","Bandung Kidul, Bandung",2,1,1,435000000,84,56
Jual Cepat Rumah Murah SHM Lingungan Nyaman di Bandung 500m Jawa Barat,"Bandung Kidul, Bandung",4,3,6,4600000000,513,350
"Jual Cepat Rumah Singgasana Pradana, aman , nyaman siap huni ","Bandung Kidul, Bandung",3,2,1,2990000000,200,150
Rumah 2 Lantai Mewah Murah Semi Furnished Cijawura Girang Bandung,"Bandung Kidul, Bandung",7,5,2,3500000000,385,600
Rumah Cantik Batununggal Bandung,"Bandung Kidul, Bandung",3,3,1,3500000000,180,220
Dijual Rumah Bagus 2 Lantai Di Buah Batu Regency,"Bandung Kidul, Bandung",4,2,1,3200000000,244,320
Rumah mungil siap huni Taman Sakura,"Bandung Kidul, Bandung",0,0,0,2100000000,150,120
Dijual cepat  dan harga murah rumah terawat di batununggal jelita bandung,"Bandung Kidul, Bandung",4,3,1,3150000000,180,250
Rumah Minimalis Murah Siap Huni Di Sayap Batununggal Bandung dekat ke pusat kota Bandung,"Bandung Kidul, Bandung",5,5,0,3200000000,195,360
"Rumah Di Sayap Parakan , Batununggal , Cijagra Ref.03515","Bandung Kidul, Bandung",6,2,1,3250000000,278,235
Dijual rumah baru di pusat kota Bandung ,"Bandung Kidul, Bandung",4,4,1,2750000000,187,185
"Rumah Hitung Tanah Di Dekat Batununggal , Parakan , Cijagra ","Bandung Kidul, Bandung",4,3,1,1400000000,196,180
Rumah Tinggal di Komplek Batununggal Indah,"Bandung Kidul, Bandung",3,2,2,2900000000,200,170
Rumah Siap Huni Batununggal Buah Batu Soekarno Hatta Ref.03205 ,"Bandung Kidul, Bandung",3,2,0,2500000000,214,200
Jual Hotel Aktif bandung 50 Kmr,"Bandung Kidul, Bandung",50,50,0,28000000000,1000,1700
Rumah Baru Komplek Batununggal,"Bandung Kidul, Bandung",4,4,1,3800000000,180,250
Rumah Tinggal Siap Huni Mengger Girang Sayap Batununggal,"Bandung Kidul, Bandung",5,3,2,1600000000,135,155
Dijual Rumah Terawat di Batunggal di Perumahan Batununggal Indah 2 Lantai Bagus,"Bandung Kidul, Bandung",4,3,1,3500000000,180,300
Rumah Bagus Baru Renovasi Siap Huni Lokasi Strategis,"Bandung Kidul, Bandung",3,2,1,990000000,107,90
Dijual Rumah Lokasi Komplek Parakan Asri,"Bandung Kidul, Bandung",4,4,1,4300000000,300,400
Rumah Baru Cantik Minimalis di Batununggal,"Bandung Kidul, Bandung",4,4,0,3800000000,180,250
Rumah Cantik Gress Baru di Komplek Batununggal Indah,"Bandung Kidul, Bandung",3,3,0,3800000000,220,260
Rumah Ramah Lingkungan Tengah Kota di Batununggal,"Bandung Kidul, Bandung",4,5,1,5500000000,334,250
Rumah Dekat Akses Tol Dan Pusat Kota di Buah Batu Regency,"Bandung Kidul, Bandung",4,3,1,2300000000,122,120
"Rumah Cantik di Batu Mulia Mengger, Bandung Tengah","Bandung Kidul, Bandung",3,2,1,1250000000,112,70
Lelang Rumah Jalan Gading Barat Bandung Jawa Barat ,"Bandung Kidul, Bandung",5,3,1,1990000000,319,375
"Rumah Cantik di Batu Mulia Mengger, Bandung Tengah","Bandung Kidul, Bandung",3,2,1,1250000000,112,70
Rumah Asri Kokoh Di Mengger Soekarno Hatta Dekat Batununggal,"Bandung Kidul, Bandung",5,3,1,2500000000,162,200
Rumah Cluster di Komplek Amaya Residen Sangat Siap Huni Nyaman,"Bandung Kidul, Bandung",5,6,0,2600000000,300,198
Jual Rumah Cluster 2 Lantai di Komplek Amaya Residen ,"Bandung Kidul, Bandung",5,6,0,2600000000,300,198
Dijual!! Rumah Minimalis Lux dalam Cluster dekat Exit Tol Buahbatu,"Bandung Kidul, Bandung",3,2,2,550000000,72,50
Dijual Rumah Terawat Siap Huni di Batu Indah Bandung,"Bandung Kidul, Bandung",3,3,3,3000000000,268,254
"Rumah Minimalis di Komplek Sekelimus , Bandung Kota","Bandung Kidul, Bandung",3,2,0,1300000000,116,90
Rumah Di Batununggal Cluster 3 Lantai Hadap Timur,"Bandung Kidul, Bandung",3,4,1,3500000000,216,202
"Rumah Siap Huni Sekitar Logam, Buahbatu Ref.03443","Bandung Kidul, Bandung",4,2,1,1600000000,204,135
Dijual Rumah Siap Huni Terawat Nyaman di Komp Sutera Graha Mengger Bandung,"Bandung Kidul, Bandung",6,4,1,3000000000,128,270
Rumah besar,"Bandung Kidul, Bandung",6,3,7,10900000000,1277,950
Rumah Bagus Luas Terawat di Sayap Batununggal ,"Bandung Kidul, Bandung",4,3,2,3500000000,300,240
Rumah Kost Murah Harga dibawah Pasar di Buahbatu Bandung ,"Bandung Kidul, Bandung",7,4,0,975000000,90,225
